id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand,cl_approach_spec,cl_grp_size,cl_collab_kind,cl_stud_collab,cl_extr_rewards,cl_what_rewards,cl_comp_elem,cl_teacher_role_info,cl_pup_feedback,cl_pup_feedback_who
40307336,Palincsar (1984),1984,['Journal article'],"['Reading comprehension strategies', 'Collaborative learning']","['Toolkit primary outcome', 'Reading primary outcome']",1.5242,0.6558,NA,Summarising - Read.Compr.,With business as usual,['Sample: Low achievers'],Literacy  reading other,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",1.5242,0.6558,NA,NA,NA,NA,NA,NA,['Science primary outcome'],1.5351,0.6569,NA,NA,NA,12,1,NA,['Middle school'],"['12', '13']",NA,NA,['USA'],['Prospective QED'],['Paired learning'],['No'],['No'],['No'],['During regular school hours '],['Research staff'],4,5,30,['Toolkit: Reading comprehension strategies'],['Other (please specify)'],['6'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['Teacher']
40307337,Palincsar (1987),1987,['Technical report'],"['Reading comprehension strategies', 'Collaborative learning']","['Toolkit primary outcome', 'Reading primary outcome']",1.02,0.1876,['Post-test unadjusted (select one from this group)'],Gates-McGinitie Reading Comprehension,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",1.02,0.1876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,1,6,['Middle school'],"['12', '13']",NA,NA,['USA'],['Cluster RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],4,5,40,"['Toolkit: Collaborative learning', 'Toolkit: Reading comprehension strategies']",['No research basis mentioned'],"['2', '3', '4', '5', '6', '7', '8', 'More than 8']","['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['Yes (Please highlight the relevant text.)'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['Teacher']
43099358,Petersen (1991),1991,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.3545,0.2786,['Post-test unadjusted (select one from this group)'],Math and Science Test,With business as usual,['Sample: All'],Combined subjects,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.3545,0.2786,NA,NA,NA,NA,NA,NA,75,1,3,['Primary/elementary school'],"['11', '12']",NA,NA,['USA'],['Individual RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],3,5,55 ,['Toolkit: Collaborative learning'],['Other (please specify)'],['4'],"['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['No'],NA,['No'],['No'],['No'],NA
38111403,Piercy (1997),1997,['Dissertation or thesis'],"['Oral language interventions', 'Collaborative learning']","['Toolkit primary outcome', 'Reading primary outcome']",0.2,0.15,['Post-test adjusted for baseline attainment'],CTBS ANOVA,With business as usual,['Sample: Average'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.2,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,5,8,['Primary/elementary school'],"['10', '11']",NA,NA,['USA'],['Prospective QED'],"['Small group/intensive support (3-5)', 'Paired learning']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],52,NA,NA,['Toolkit: Oral language interventions'],['Other (please specify)'],['2'],"['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099568,Qualter (2000),2000,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Science primary outcome']",0.3435,0.0816,['Post-test unadjusted (select one from this group)'],"Overall ES - Student Achievement in Science - Grades 6, 9 & 10",With business as usual,['Sample: All'],Science,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.3435,0.0816,NA,NA,NA,606,6,18,['Primary/elementary school'],"['11', '12', '14', '15', '16']",NA,NA,['Jordan'],['Cluster RCT'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],6,NA,NA,['Toolkit: Collaborative learning'],['No research basis mentioned'],"['4', '5', '6']","['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099360,Ravid (1992),1992,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Other outcome']",0.1165,0.2267,['Post-test adjusted for baseline attainment'],Achievement tests - pre/post,With active control,['Sample: All'],Combined subjects,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,8,23,"['Primary/elementary school', 'Other educational setting (please specify)']","['9', '10', '11', '12']",NA,NA,['USA'],['Prospective QED'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],"['During regular school hours ', 'Evenings and/or weekends']",['Class teachers'],17,1,NA,['Toolkit: Collaborative learning'],"['Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)', 'Aronson: JIGSAW groups or Home/Expert groups']",['4'],"['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout', 'Peer collaboration during the task or process of the activity AND with a joint collaborative outcome BUT with different collaborative groups at different stages of the activity']",['No'],['Yes (Please highlight the relevant text.)'],['Group rewards for individual performance? (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099483,Reid (1992),1992,['Technical report'],['Collaborative learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.6488,0.2908,NA,IOWA test of Basic Skills,With business as usual,NA,Mathematics,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.6488,0.2908,NA,NA,NA,NA,NA,NA,50,1,NA,"['Primary/elementary school', 'Middle school']","['12', '13']",NA,NA,['USA'],['Prospective QED'],['Small group/intensive support (3-5)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],NA,NA,NA,['Toolkit: Collaborative learning'],['No research basis mentioned'],NA,"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['No'],['No'],NA
38111589,Reznitskaya (2001),2001,['Journal article'],"['Oral language interventions', 'Collaborative learning']","['Toolkit primary outcome', 'Reading primary outcome']",0.59,0.19,['Post-test adjusted for baseline attainment'],Test 2 (ANOVA),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.59,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,4,6,['Primary/elementary school'],"['9', '10', '11']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['Yes'],['No'],['During regular school hours '],['Class teachers'],5,4,20,['Toolkit: Oral language interventions'],['Other (please specify)'],"['6', '8', '7']","['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099363,Ross (1988) 1_1,1988,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Other outcome']",0.2593,0.1312,['Post-test unadjusted (select one from this group)'],Matching Information,With business as usual,['Sample: All'],Cognitive  reasoning,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,NA,12,['Primary/elementary school'],"['9', '10']",NA,NA,['Canada'],['Cluster RCT'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",10,NA,NA,['Toolkit: Collaborative learning'],['Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)'],['4'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['Yes (Please highlight the relevant text.)'],['Individual rewards for group performance?  (Please highlight the relevant text.)'],['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
46325696,Ross (1988) 1_2,1988,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Other outcome']",-1.0034,0.1668,['Post-test unadjusted (select one from this group)'],Matching Information,With active control,['Sample: All'],Cognitive  reasoning,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,NA,13,['Primary/elementary school'],"['10', '9']",NA,NA,['USA'],['Cluster RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],10,1,40,['Toolkit: Collaborative learning'],['Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)'],['4'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['Yes (Please highlight the relevant text.)'],['Group rewards for individual performance? (Please highlight the relevant text.)'],['No'],['Yes (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['Teacher']
43099461,Ross (2002),2002,['Technical report'],['Collaborative learning'],"['Toolkit primary outcome', 'Other outcome']",-0.2611,0.2996,['Post-test unadjusted (select one from this group)'],Achievement Test,With business as usual,['Sample: All'],Curriculum  other,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,1,2,['Secondary/High school'],"['17', '18']",NA,NA,['USA'],['Prospective QED'],['Small group/intensive support (3-5)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],1,5,96 ,['Toolkit: Collaborative learning'],['Aronson: JIGSAW groups or Home/Expert groups'],"['4', '5']",['Peer collaboration during the task or process of the activity AND with a joint collaborative outcome BUT with different collaborative groups at different stages of the activity'],['No'],['No'],NA,['No'],['No'],['No'],NA
40294951,Roussey (1992) FB,1992,['Journal article'],"['Feedback', 'Collaborative learning']","['Toolkit primary outcome', 'Reading primary outcome']",0.6671,0.2297,['Post-test unadjusted (select one from this group)'],Task performance  combined fixed effects,,['Sample: All'],Literacy  reading other,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.6671,0.2297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,1,3,['Primary/elementary school'],"['8', '9']",NA,NA,['France'],['Individual RCT'],"['Student alone (self-administered)', 'Paired learning']",['No'],['Yes'],['No'],['Before/after school'],"['Class teachers', 'Digital technology']",0.5,1, ,['Toolkit: Feedback'],['Other (please specify)'],['2'],"['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['No'],NA,['No'],['No'],['No'],NA
43099666,Samaha (2000),2000,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Other outcome']",0.0,0.2599,NA,TONI Posttest,With business as usual,NA,Cognitive  reasoning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,1,4,['Middle school'],"['12', '13']",TRUE,75.0,['USA'],['Cluster RCT'],['Small group/intensive support (3-5)'],['No'],['No'],['No'],['During regular school hours '],['Research staff'],NA,1,40,NA,['No research basis mentioned'],"['4', '5']","['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['No'],NA,['No'],['No'],['No'],NA
40307409,Sampson (1982),1982,['Journal article'],"['Reading comprehension strategies', 'Collaborative learning']","['Toolkit primary outcome', 'Reading primary outcome']",0.67,0.21,['Post-test adjusted for baseline attainment'],Gates MacGinite Reading Test (F-test),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.67,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,3,NA,['Primary/elementary school'],"['8', '9']",NA,NA,['USA'],['Individual RCT'],"['Large group/class teaching (+6)', 'Student alone (self-administered)']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],15,2.5 ,30,['Toolkit: Reading comprehension strategies'],['No research basis mentioned'],"['6', '7', '8']","['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
47269865,Sancilio (1992) CL,1992,['Dissertation or thesis'],['Collaborative learning'],"['Toolkit primary outcome', 'Other outcome']",0.4776,0.3427,['Post-test adjusted for baseline attainment'],Problem Solving (Logo) - Collaborative Learning,With business as usual,['Sample: All'],Curriculum  other,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,1,2,['Primary/elementary school'],"['10', '11']",NA,NA,['USA'],['Individual RCT'],['Paired learning'],['Unclear/ Not specified'],['Yes'],['No'],['During regular school hours '],['Research staff'],8 ,3,35,['Toolkit: Collaborative learning'],['No research basis mentioned'],['2'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['No'],['No'],NA
